"","1_P1-100-0.22","1_P1-20-0.22","1_P1-200-0.22","1_P1-40-0.22","1_P1-60-0.22","2_P1-100-0.22","2_P1-20-0.22","2_P1-200-0.22","2_P1-40-0.22","2_P1-60-0.22","3_P1-20-0.22","3_P1-200-0.22","3_P1-40-0.22","3_P1-60-0.22","4_P1-90-0.22","4_P1-20-0.22","4_P1-100-0.22","4_P1-200-0.22","4_P1-40-0.22","4_P1-60-0.22","5_P1-20-0.22","3_P1-90-0.22","5_P1-100-0.22","5_P1-200-0.22","5_P1-40-0.22","5_P1-90-0.22","6_P1-100-0.22","6_P1-20-0.22","6_P1-200-0.22","6_P1-40-0.22","6_P1-60-0.22","7_P1-20-0.22","7_P1-40-0.22","7_P1-60-0.22","10_P1-20-0.22","10_P1-40-0.22","7_P1-105-0.22","7_P1-200-0.22","8_P1-100-0.22","8_P1-115-0.22","8_P1-20-0.22","8_P1-200-0.22","8_P1-40-0.22","8_P1-60-0.22","9_P1-100-0.22","9_P1-120-0.22","9_P1-20-0.22","9_P1-200-0.22","9_P1-40-0.22","9_P1-60-0.22","10_P1-100-0.22","10_P1-120-0.22","10_P1-200-0.22","10_P1-60-0.22","11_P1-100-0.22","11_P1-20-0.22","11_P1-200-0.22","11_P1-40-0.22","11_P1-60-0.22","11_P1-70-0.22","12_P1-100-0.22","12_P1-20-0.22","12_P1-200-0.22","12_P1-40-0.22","12_P1-60-0.22","13_P1-100-0.22","13_P1-20-0.22","13_P1-200-0.22","13_P1-40-0.22","13_P1-60-0.22","14_P1-100-0.22","14_P1-20-0.22","14_P1-200-0.22","14_P1-40-0.22","14_P1-60-0.22","6_P2-20-0.22","12_P2-100-0.22","12_P2-20-0.22","12_P2-200-0.22","12_P2-40-0.22","12_P2-60-0.22","15_P2-100-0.22","15_P2-20-0.22","15_P2-200-0.22","15_P2-40-0.22","15_P2-60-0.22","17_P2-100-0.22","17_P2-20-0.22","17_P2-200-0.22","17_P2-40-0.22","17_P2-60-0.22","17_2_P2-20-0.22","6_P2-100-0.22","6_P2-200-0.22","6_P2-40-0.22","6_P2-60-0.22","8_P2-100-0.22","8_2_P2-100-0.22","8_P2-20-0.22","8_P2-200-0.22","8_P2-40-0.22","8_P2-60-0.22","20_P2-100-0.22","20_P2-20-0.22","20_P2-200-0.22","20_P2-40-0.22","20_P2-60-0.22"
"3_P1-20-0.22",2.97041379938261,-1.88033327358598,9.53971706021809,-2.0197289414105,-2.85241080485972,-1.5936428703723,-1.69573267604632,5.51855274950285,-2.28805239903249,-2.61610060366264,0,10.3685544655155,-1.72865954299848,-2.90999939269736,-2.8670154624654,-1.82849215667604,-2.15358421973551,3.97242976084425,-1.34372423238176,-2.08802923784374,-2.04934898458952,-1.43398514813207,-2.48245148107295,8.76477229480762,-1.71896855960794,-3.36003559457234,4.27655716545951,-2.18497639489899,6.35996201835175,-1.92175731208332,-0.851548762433263,-3.73530001350465,-2.00779023647993,-2.58703988366821,0.0261306117122026,-3.61967389522826,-1.62935930615588,7.40912086554692,-1.54868845867268,-3.23648528862564,-2.43187369628564,4.55780076112845,-2.89816680294646,-2.6387985597856,-1.53454819147558,-1.83650885639223,-2.41666132359478,3.72159223661778,-1.63338990899335,-2.45896502505289,-2.28203319802726,-2.74815947157499,7.50679433710876,-2.24313712802749,4.83234570573766,-2.93442836675926,8.95529012683677,-1.9199454418763,-1.83083619767478,2.53700765190185,0.648710078423873,-2.50236690720622,3.07609449645826,-2.2093198154024,-2.01787231525796,1.72240760335901,-2.11662837424566,5.55233196995138,-1.87142457270087,-1.62341546005099,0.345466244958177,-2.19627858244681,3.18570347867284,-1.91590366000017,-2.03983420627382,-2.9498912074646,2.32122741930904,-3.27431096925506,9.20206331478368,-3.27593961938466,-2.2600221529062,-1.30116415982021,-3.21420387962655,6.32368785459576,-3.2892460641801,-3.04931853977331,-1.39485146920582,-2.31422566310665,1.96331857630757,-0.309294289098002,-2.56523798903069,0.313856325835781,-2.94930516659449,1.50623579754637,-2.71532506477823,-2.66891607242019,-2.45186485427933,-2.45173160374365,-2.89802649084085,4.21068643157836,-2.41459322596244,-2.99329661178301,0.270526992113875,-3.12445637002155,3.82598664523925,-2.98290643812089,-2.81412742055671
"3_P1-200-0.22",-1.49814064622992,7.89502409031342,-0.777718219761378,6.9162678395082,7.22244436759333,-1.5179412367257,-0.232817598616843,-2.29795701297273,-0.74753527844284,-0.860711035395505,10.3685544655155,0,-0.670885557400983,-0.570296816938952,14.3497437481911,12.9282995447904,-1.41616752602674,-3.51163149309736,11.8177768931632,16.5509466459713,13.7944821052368,-1.55545901816924,8.18860078697828,0.0958364579989391,-1.01174916740051,9.28039552736182,-3.41220144095276,11.6427312553162,-0.329819194053672,-1.4188305548087,-1.23913963121954,9.33892636258916,-1.38832539486643,-0.860121630605992,14.7191982672675,-0.535078422930673,-2.58218896553289,-2.6092865533111,7.12363284339068,10.7849166719386,7.66419936773712,-4.29407631249768,7.0536446067747,5.35749167012712,-1.01428347089153,-1.05874506583523,8.63089791085156,-3.87611260964241,8.77435498625059,7.31798469005472,-2.07883294043005,-1.12233180311927,-3.19070396386532,-0.259563250337796,-2.70342125436551,-0.974753021866591,-2.21703278865318,-0.930998303117766,-2.39072978002445,-1.22370216510814,-0.732368003264892,-0.45030210746204,-1.48392959622457,-0.524414642460116,-0.35930698459911,-1.72088859244591,1.36572226456248,-1.52336930868617,0.466764680479298,0.0615352456193731,0.63669507204952,7.43950209518615,-1.54173773918125,-0.520123263007997,-0.240473548022306,17.5626794456654,-3.23551363769865,-0.518591342670517,-2.95595875224434,9.70320733049703,-0.70238588861196,-2.01867888940412,9.46122561237813,-1.98834335392435,14.7000809150347,-0.0827185168441892,-0.395189727701042,22.0447534989952,-2.71072051215785,14.7321862171305,10.1547515246497,9.92703117736592,-0.738570489931137,-3.01029804376415,9.3298278666806,10.2550712330153,-2.17448476616289,-1.39438071789439,11.3543768805332,-2.35339391315292,9.26550711921919,7.76458669511043,-1.34823053627467,12.4169328604957,-2.05047090600886,12.6482675566355,0.469859955247489
"3_P1-40-0.22",-1.41443643218307,-1.63284065072072,0.329346510875802,-2.15434095607118,-3.10134244018654,-2.71078262322396,-4.18197220383392,-0.243153596387925,-4.38667175374554,-2.9980670291647,-1.72865954299848,-0.670885557400983,0,-2.90618586920136,-2.38573173674022,-2.89561846601456,-2.18291337156162,-0.978670697231708,-1.94447388183492,-2.11871018627655,-1.89292623999742,-2.23719733260684,-2.22610862951356,3.43691107590973,-2.1506908252573,-3.00630796168227,-1.6521303249497,-2.15886318653683,3.8805717284956,-1.91351716573135,-1.63721948662001,-2.14249314917512,-3.13431179924412,-2.52294432971057,-1.45266986433948,-4.51846548990413,-1.83792307859783,-0.673967429225114,-2.70145072072783,-3.01492712105428,-2.67957420771507,-0.734005771768923,-2.76859019261964,-2.7708001347814,-2.75677579591656,-3.53829200264841,-1.4870076472301,-0.858708605050287,-3.58495322040581,-2.9077104191263,-3.73890108009262,-4.01127379490671,-1.93440262729093,-3.76723410668074,-1.33534607036809,-2.93603151458636,-1.42300822539973,-2.44578865904008,-2.58084801900489,-3.59494441274649,-1.40736297055281,-2.12074031670525,-1.55097141465905,-2.09569571553745,-1.78542166377579,-1.05470596374585,-1.8963656879633,1.4533986874626,-1.73585678629889,-1.78996773615164,2.41281106797634,-2.12367362429935,-1.45868722029372,-1.98928128892689,-1.99457445953972,-1.13523343339629,-2.48643531188511,-3.12514911398739,4.55535178079964,-3.12494733763044,-2.77828836219685,-1.85098080800097,-3.10381747186793,3.56520407478261,-3.03143968862867,-2.72704385781026,-1.74404992895629,-1.90142477427119,-1.59578526477,1.07045970148976,-2.38604797230219,1.6165113827066,-2.88443991957928,-1.61817420800732,-2.53804723341216,-2.88389512804873,-2.98379432787328,-3.04190950848243,-2.62071846205455,-1.14885743926441,-2.35833112654461,-2.91561442161443,-1.64763452953469,-2.83265095912183,1.92637832025837,-2.80564972304923,-2.44035857017572
"3_P1-60-0.22",-0.130676274973295,-0.812586860997863,0.839199332822793,-1.54700291444654,-2.26389752759384,-3.88452032019545,-2.19059311554068,-0.318036378396404,-2.11102067554737,-1.70122134626665,-2.90999939269736,-0.570296816938952,-2.90618586920136,0,-1.88159424280445,-2.68282015229246,-2.04512172651281,-1.60849378843111,-1.76843804383246,-1.66526717459726,-2.23252918432838,-3.53253180563782,-2.51166473884729,3.56026346718199,-2.18630240240747,-3.85491599235656,-1.94065935788685,-2.37517602674898,3.01711763448764,-2.39663655382788,-1.99919731064291,-3.1196941022127,-4.23084352051905,-3.70358078869182,-0.642261834884152,-1.28499508573837,-2.02806873182285,-1.57448657860308,-4.61858181902883,-3.01900708636001,-2.94790662160145,-0.361614806449806,-3.27347464510599,-4.23867609361187,-1.55021668319684,-2.50710460254752,-1.61856925003377,-1.07355804164152,-2.30329131516574,-2.29037302887268,-2.61834479897842,-3.12589630497559,-1.75141087126004,-2.67029226937013,-1.13901942351363,-3.60063086718264,-0.699456661568901,-2.40185405245923,-2.62874993870933,-2.60213084001393,-1.63281352607717,-2.11816370820326,-1.62977984609679,-1.76068435816841,-1.59529093987598,-1.49626002513666,-1.93458214122014,1.65264362272868,-1.93111580599927,-1.7946833674015,1.74783549170637,-2.14324833614133,-1.81487431896412,-1.91261920214232,-1.94291395146193,-0.795688703513307,-2.08086846545552,-3.05634809108943,4.72380938637325,-2.98697273266546,-2.69062624373245,-2.16877727831464,-2.81436622229667,3.24506135331405,-2.81574599341004,-2.8758285023824,-1.93208630577109,-1.77677770038207,-1.8863989603901,1.03409791178973,-2.40240576526596,1.68169377364943,-2.42485290873588,-1.35497473675497,-3.22883871381006,-2.80227102309158,-2.58787015141769,-2.54974770911852,-3.22851299400927,-0.915431919108166,-2.39789130368319,-3.0201728202262,-1.81508928537241,-2.74184439887807,1.05755916895036,-2.68413410799659,-2.72542834200503
"4_P1-90-0.22",2.59017621261818,-2.21140250911923,10.5692829952318,-2.28051064900657,-3.55680972576335,-2.8306941044796,-2.62930817607533,6.10775100972431,-2.38928520693018,-2.97661454892161,-2.8670154624654,14.3497437481911,-2.38573173674022,-1.88159424280445,0,-3.42365107863789,-1.42963962571891,3.85666269777273,-3.67661887559347,-2.01781015342608,-3.46973881334127,-2.36689141563529,-3.65359754368808,10.1242888991011,-3.18286941140293,-4.08872679941237,6.23873615566376,-3.785513901499,6.85347168173393,-3.92310094113535,-1.22430704905027,-3.21000503215347,-2.77833560946797,-2.59594123961205,-0.884902314691268,-2.14358446445495,-3.52545898441775,0.497026230451248,-3.03592803148091,-3.02304506127339,-2.81090655462407,4.70800583558953,-2.81713745383255,-2.55039189039827,-2.07512869514702,-1.9368057707344,-2.50382170959101,2.37865820531878,-1.98137189229168,-2.98326883934697,-2.1472832157785,-3.04146477392011,7.4629656796785,-2.27322662888892,4.53057979878297,-3.42975366834937,8.59657093009053,-2.25318237305861,-3.07861748467262,1.91217555901109,0.788730524414554,-2.7900703360427,3.50783832504657,-2.47354091984574,-2.6067174224632,2.21729785373801,-2.33462616519346,6.38409760506785,-2.33237017228956,-2.09383091873381,0.086956602998072,-2.54908022767008,3.08768861705726,-2.32996507005975,-2.53108943437083,-1.60765507287173,2.85677278808411,-3.36168918216526,11.0740069527591,-3.17162675990619,-2.89128430709648,-1.85081179632399,-2.96386033243237,7.26239938770057,-1.96731524995187,-3.17711550689546,-1.82047260856507,-0.663956085837659,1.5771539116054,0.976008612857413,-2.84293937585407,0.610919569352116,-4.05342001838431,2.16576232957722,-2.94098637251252,-2.80172663607255,-3.48393441131132,-3.48626350406317,-2.86702673873828,7.52871805725538,-1.77492092859345,-3.08404204788807,0.0398558527177783,-3.01834925861941,3.62405483876386,-2.83871859086347,-2.89656084044117
"4_P1-20-0.22",1.86224513110966,-0.576580414462455,8.6504262851718,-1.85428789477028,-3.1873988564691,-2.63110447617209,-1.97460855073403,6.8404252410537,-2.0771918900861,-2.19525049233427,-1.82849215667604,12.9282995447904,-2.89561846601456,-2.68282015229246,-3.42365107863789,0,-2.75835379138574,5.91725508679113,-2.80793148602522,-3.01080414662514,-2.64580157166474,-2.26809283353259,-2.91301883166752,8.58397477009868,-1.14774514699122,-1.86436775913054,4.46871612277167,-3.26115987344397,6.9999009363232,-2.50114360748454,-0.342653096441112,-2.4789592915396,-3.53032129249581,-2.36706044774468,-3.02811484189749,-3.3319477798419,-2.40288830542753,3.30348916220283,-3.10691318881589,-3.60771343068917,-2.89494592666933,4.95628967610627,-3.25248563542831,-3.05193914125208,-3.23070557254578,-3.14334142272877,-2.69809914058202,3.66638482204382,-3.49126607404465,-2.89537387348546,-3.65336318201646,-3.60743303927128,5.02865922032318,-3.85567142073204,4.30937284635824,-3.72927442373706,7.76184160285984,-2.5703434895143,-2.54490032325877,1.2332281010174,1.50520112666271,-3.64268554223047,3.43549269433179,-2.93456733991143,-2.83316586764498,1.37338011051935,-3.26650712118545,4.0585130043093,-3.37124324736203,-2.79073059087841,-0.178476646021398,-3.09575420474319,2.4588973640058,-2.97406438936415,-3.13858650698511,-1.70807199335093,2.42865714948068,-4.1197627369177,7.7242671982017,-4.39058194605655,-3.14576711214066,-2.24657388710768,-4.33481383648533,5.20077681154511,-4.11646931792372,-4.16179427125802,-2.36899724290462,-3.53964662963267,1.94191299767263,-2.89772017904075,-4.25691158976896,-2.76715513342446,-4.15080301358584,2.51842762254309,-2.72971704276895,-2.77491010341458,-3.7008286632882,-3.59768453918224,-2.88498264136685,5.87122765735822,-2.85633152010754,-3.67848271646964,-0.760736586261262,-4.35853021117681,2.49247849250839,-4.3279798359078,-4.03159935726551
"4_P1-100-0.22",-1.88389070811561,-1.97307508587054,-0.100516797664469,-2.20140403579475,-3.38630911848415,-3.1829958237153,-2.79312098476815,-1.35411602057558,-2.50169507528461,-2.90059969425829,-2.15358421973551,-1.41616752602674,-2.18291337156162,-2.04512172651281,-1.42963962571891,-2.75835379138574,0,-2.24780335761607,-3.8144500171362,-3.43615994300634,-2.32048405568833,-1.93245929288835,-3.85399825211129,3.13836773148922,-3.0816145401399,-3.32196121940744,-2.52796733540114,-3.34774614094561,3.26174721465501,-4.32088452085433,-3.86384622366522,-2.54373288454493,-2.46839885217419,-2.1389392551777,-0.672537758145471,-1.89547138192431,-3.51325241704301,-2.99693088530486,-2.77155982160919,-2.35105792691325,-2.20232432352196,-2.24830667278749,-2.34495112777525,-2.33075026011389,-2.36920935738533,-1.99572509186368,-2.19569397122867,-2.50989346014908,-1.65338126684731,-2.83419768352908,-2.8792671613927,-3.72892631533287,-3.55348842418737,-2.04859143685758,-2.57472522271308,-3.01309805147286,-1.99519964243991,-2.67057554420665,-4.78403837388641,-5.16071391974813,-2.18846360370519,-2.3498484222416,-2.66342949347564,-2.24530362813692,-2.42745678582058,-1.38592681744642,-1.53501817796863,1.50371086469074,-1.57722108378308,-1.85373321832265,2.65170691183657,-1.5686118158778,-2.21904370023273,-1.50401733591532,-1.53530954041481,0.538819906928324,-3.31258774270814,-2.85751436809774,4.46501769368419,-2.33299254887786,-3.54151967841359,-2.55487674528823,-2.24830229257691,3.40849203245689,-1.47688595639068,-2.36914377330666,-1.70431551545479,0.614574228808847,-2.59341374243539,2.92903752963601,-1.95952114824553,2.89431586357892,-4.42172244403974,-2.76498883198699,-2.23703886866451,-2.64699997651629,-5.22968491822247,-5.09180696674386,-1.95353765901884,-2.56370779567691,-1.31854957415329,-2.55263504146536,-2.03553330116319,-1.78514697409973,1.30145219904416,-1.83201326296865,-1.86128830388811
"4_P1-200-0.22",-1.93579123980098,3.06353798555237,-1.93900631483511,2.35372380075279,2.05356519645843,-2.50960393882282,-1.0919124047699,-2.44361505276802,-1.38677473634532,-2.11077432999878,3.97242976084425,-3.51163149309736,-0.978670697231708,-1.60849378843111,3.85666269777273,5.91725508679113,-2.24780335761607,0,4.53147472448824,6.06266511929179,6.00355601992595,-3.09346775562774,2.41709629106763,-2.51941335950725,-1.63698875569887,3.29445351656754,-4.19404568497894,4.03809292425006,-2.3872978407752,-2.94253758382956,-2.33151884697044,3.52398709260177,-1.38442424553936,-1.58561616650605,6.56707532781084,-1.52535548238984,-3.37862629028835,-2.54591556306119,2.62261188888735,3.18061759152973,2.79552714746255,-4.6762406196955,3.09504273030663,1.93537327448773,-1.95487020369217,-1.50381332366384,3.03898936768504,-3.35650059043081,3.47451528129823,2.43858396589363,-2.5130863403925,-2.85351561229964,-3.96436495794874,-0.963353856153394,-3.00685777539168,-1.50067648663677,-3.94611376906603,-1.47633953277905,-3.51484115283131,-3.05430005688598,-2.39268721324638,-1.59486619866033,-2.94900579972026,-1.99982440890027,-1.75124293486095,-3.16521872443581,-0.0577736845991035,-2.84864042428412,-1.07549029507016,-1.47641362167817,-1.11180986552365,2.50059310953908,-3.1768047767101,-1.49700988291738,-1.43697894088426,6.99656370696414,-3.77253738714874,-0.819822246577293,-3.40237718892067,3.97571424835341,-2.15856322790714,-2.73193840247548,4.22680484241415,-3.12316529290342,5.74446337397056,-0.924293869853462,-1.82947817264616,8.96752223397065,-3.5794616181986,5.8332189019734,3.40288809828854,3.99108430683852,-2.36221788276031,-3.36453998819963,3.34860046214717,3.97800553155606,-3.26023471994081,-2.85139292929727,4.26889692116844,-3.80846740345339,3.89639703292337,2.811409951237,-2.55246383918396,4.87044908598026,-3.29324068792283,5.57088911123329,-0.910499872900661
"4_P1-40-0.22",2.70274905861485,-1.37867897666863,10.8609561339895,-1.73269019124401,-2.55740807048888,-2.43401394975644,-1.52681500332771,6.38445944428757,-1.49321426036124,-2.05391128078642,-1.34372423238176,11.8177768931632,-1.94447388183492,-1.76843804383246,-3.67661887559347,-2.80793148602522,-3.8144500171362,4.53147472448824,0,-3.82085354385976,-0.963236798971985,-3.08021606103659,-3.03230270874687,9.8263633456763,-0.44345889602497,-3.0424789629122,4.3754616576768,-2.79110930488273,7.6761835010201,-2.33121761722954,0.371818031026538,-1.37687836261746,-2.29721727182918,-1.34974145440463,-1.80121284105789,-1.44086859565854,-2.07614312988344,2.05023530619014,-2.00465348585567,-2.45026213221543,-1.6871579686838,4.08924355504771,-2.07481041292624,-2.04393004632467,-3.44444675981221,-2.72001047130505,-1.17059696242597,3.50566325066724,-1.70930768062943,-1.9508055975869,-3.78647950768562,-3.61879848463107,4.75147433935318,-2.15659117780556,4.83544206143991,-3.34591294127671,8.20059746805614,-2.31547644801721,-2.30617015412661,1.7784290436082,2.85499198973822,-3.09540225220203,4.8594162339255,-2.37360798453203,-2.32224628922651,1.9818825727535,-2.82277713789632,5.60112672261831,-2.6274764899247,-2.14096580138648,1.4939042355254,-2.78697882006185,2.79384387188423,-2.61032410211636,-2.73771026910906,-1.91738224458175,2.55302782709386,-3.47440810968991,9.7343765573909,-3.75002973458831,-2.51519965143906,-1.40845761825409,-3.77676877642258,7.12016655843344,-3.55738390784177,-3.43688806461298,-1.75190421645758,-3.06104374497531,2.10764543799114,-0.869401673718514,-3.47503739637638,-0.4455998972808,-3.99064173784886,3.40470306104039,-2.71012471160038,-2.81281958944862,-3.4113191196966,-3.43624760568168,-2.77398238301848,8.12957888300056,-2.62061573350794,-3.31373820500372,-0.0507937073349812,-3.44611189354993,4.68231296371394,-3.59574547343982,-3.35891426464573
"4_P1-60-0.22",3.39641481907574,-1.66364001528924,11.3722987693468,-1.91191571929325,-3.30427693269624,-2.55107182723848,-2.16056217599562,8.4237924109653,-1.86388777478789,-2.32789314175474,-2.08802923784374,16.5509466459713,-2.11871018627655,-1.66526717459726,-2.01781015342608,-3.01080414662514,-3.43615994300634,6.06266511929179,-3.82085354385976,0,-2.99517273383917,-2.21514624177483,-3.74395310470674,11.2336983430098,-2.54175311354532,-4.38208228072076,6.90080949945475,-3.66492379663075,7.92777980627947,-3.73962075925457,-0.0349778583290823,-2.41949911391736,-2.23344567550704,-1.92458432957567,-0.161631443025554,-1.81344376639237,-3.62032523757577,1.65203820179244,-2.74502702659985,-4.13949416074026,-2.1990562122705,6.38563832553284,-2.11432389424343,-2.17507916109978,-2.22764427761776,-1.7662425204619,-1.76486896936803,4.87965005004409,-1.82273658014287,-2.67948722608262,-2.43214992971212,-3.26201703091819,8.14925405963555,-2.17869850990896,5.28977615578883,-3.40271152790394,10.6424620565974,-2.24414716035188,-2.89609435760043,2.10163951377222,2.82920880129812,-2.88363908570479,4.84265544898661,-2.33390526535949,-2.27674793099759,4.39371065947243,-2.70030334806065,7.58948192454414,-2.38557928027827,-1.96968368823087,0.643705489040718,-2.7762934539855,4.55601066687194,-2.47254563595719,-2.58895618070809,0.0258330831389121,3.75930652216183,-3.84008091788944,12.1642757255307,-3.81914386346031,-3.05152911013868,-1.53208121320165,-3.41093011709994,9.17178372954078,-1.91989180309308,-3.16277870759813,-1.58620196114401,-0.40624042300961,2.96501832348901,0.48976048587488,-3.21721895013856,-0.48883222321617,-3.67313353957066,4.20523215766319,-2.91860558096441,-2.62182413285093,-3.73326540894946,-4.10179562383283,-3.17836213482555,9.32764086236605,-2.03883653464046,-3.40882166081246,0.895997334364526,-3.53637232584534,4.97885236374522,-3.2332036706782,-2.77490358454999
"5_P1-20-0.22",3.26349689203242,-1.40702018168939,9.72165735206477,-1.71142762959422,-2.60997952753576,-1.87209168171892,0.119178091638201,7.11623620726993,-0.932195712877961,-1.79474859243795,-2.04934898458952,13.7944821052368,-1.89292623999742,-2.23252918432838,-3.46973881334127,-2.64580157166474,-2.32048405568833,6.00355601992595,-0.963236798971985,-2.99517273383917,0,-1.83281729588077,-2.91605252085094,9.85215558388396,1.26862532037585,-3.62615002534958,5.58934399395671,-3.78305193305636,7.48437644619393,-2.53310997325826,-0.0482034702305104,-3.12415600534947,-3.70618817670687,-2.56930856800782,-2.63949072301884,-2.97106332497857,-1.7022164536461,5.95586084064146,-3.05958181548589,-3.42699680315836,-2.83286251410872,5.88403214685905,-2.94987791060338,-3.08069199450728,-2.27173746902696,-2.40462974782318,-3.04670434100996,4.13099785232264,-2.50898264383385,-3.03546564541554,-2.59049481255298,-2.95494822044084,6.66974041942132,-2.9862414487102,5.22216681884211,-3.35159485356113,8.95476378614615,-2.09309164229175,-2.36133983800497,2.14832733501367,1.48189766160087,-3.37912914621214,3.84443032846511,-2.76551574267273,-2.49847528606691,1.86490383989366,-2.83228586824018,5.20837356231229,-2.6746012741589,-2.19737512779248,-1.13421435622438,-2.68177450351949,3.41122786238343,-2.54307878281813,-2.64791018115994,-4.05650630901746,3.09521700066791,-3.71348816855529,8.78682957192599,-3.90926882029825,-2.66173415282526,-1.91768247925611,-3.99265725436566,5.70862036030588,-3.93037747768026,-3.90564352417478,-2.13909108087289,-3.45927196404023,2.34937285630661,-2.45411847234198,-3.71675517410855,-2.09620951259632,-3.84423569450597,2.23144405465,-2.68527875486251,-2.75513130910209,-3.18536001121801,-3.05513973067899,-2.81482189971762,5.70116139636618,-2.45087126723657,-3.34723305943526,-0.117622098815356,-3.95221145298696,2.53278718571957,-3.79474854573468,-3.71077387638001
"3_P1-90-0.22",-1.97939769360031,-1.53564053793583,-0.193073934808684,-1.96930304164978,-2.52016427618878,-2.71098149230509,-3.04996382504151,-1.58229706978997,-3.42536636225654,-3.26416747593626,-1.43398514813207,-1.55545901816924,-2.23719733260684,-3.53253180563782,-2.36689141563529,-2.26809283353259,-1.93245929288835,-3.09346775562774,-3.08021606103659,-2.21514624177483,-1.83281729588077,0,-3.68728669005802,1.72615276884046,-3.3741736326772,-3.68200665958827,-2.84542092257504,-3.32643144666772,0.524761201078236,-4.61307714745894,-4.07305827862578,-2.16406030240008,-3.10655202544121,-3.1006466354237,1.57152794275104,-2.28255915837016,-2.80243516340244,-2.82618280304319,-2.53532149097267,-1.56674576898467,-1.68040055714984,-1.12963469870291,-1.01654008247448,-2.16348942926136,-2.8978928520763,-3.07149748784207,-2.27456293905313,-2.49356406948156,-1.09941769233872,-2.602149113612,-3.36958278654299,-3.3462417220422,-2.7939449102318,-1.83960615949366,-2.95960023240481,-2.59914707784383,-2.68185537295907,-2.51267215316951,-4.82249451584433,-3.80121963894004,-3.20678351417171,-2.51014534537284,-3.71230909583985,-2.17677766808016,-2.24389638985688,-2.86260226951697,-1.74407512763992,-0.595593426164172,-2.0776702667363,-2.27566249343051,-0.569398073119812,-1.69872739022766,-2.87077346721709,-1.95412282982045,-2.01120130698213,0.578543323156121,-3.27011872095591,-2.92821890677391,1.89196431745503,-2.13111461354906,-3.15025284095157,-3.24367386482296,-1.94560803117292,0.616796400997131,-1.33863481349786,-2.75222396541482,-2.31092062046964,0.41801888785941,-3.2007580725411,1.32812752062723,-1.84494625898246,0.874831178424264,-4.00492827857201,-2.74857623554151,-2.11130693620065,-2.15550091478911,-4.39392369080459,-4.269278371131,-1.88832402538755,-2.70535354028861,-1.37382655137275,-2.23154259520334,-2.85737038540928,-1.88324808387057,-1.54873634892803,-1.77344887609959,-2.63658322433839
"5_P1-100-0.22",0.598389355128737,-1.9735187139497,6.42244044210155,-2.32001740221735,-3.49271329338437,-3.59427924820719,-2.63956007155528,3.00855733291633,-2.38638455594144,-3.08012987657209,-2.48245148107295,8.18860078697828,-2.22610862951356,-2.51166473884729,-3.65359754368808,-2.91301883166752,-3.85399825211129,2.41709629106763,-3.03230270874687,-3.74395310470674,-2.91605252085094,-3.68728669005802,0,8.85178584800698,-2.68480656478288,-3.67943955512961,3.79326674704871,-3.10008551693922,5.68368312028162,-3.81903311049912,-1.37167963241584,-2.85092662527903,-2.62528609799115,-2.51177257335748,-2.10173020572231,-2.20624845152977,-3.99866651319989,-0.288772743294134,-2.85255882325216,-3.12072139557315,-2.33934944033589,2.62996492018871,-2.38724491670502,-2.18111016545188,-2.50791156565486,-2.07667474558499,-2.26957315206265,0.698892322643727,-2.10117165693666,-2.86345518591173,-3.02896130076592,-3.95593874607556,3.28571338328535,-2.42151035188897,2.38556684374591,-3.35754353906552,4.78809212206851,-2.634473040671,-3.28138458040663,-0.0120433625292412,-0.289306086250813,-2.55017240435352,1.67629875699878,-2.13610230633273,-2.22953391277619,1.11750662288151,-2.12110708006147,4.94072378544796,-2.2197637701724,-2.15260934134916,1.35893868434862,-2.16589216010888,1.60617560995418,-2.05293843403243,-2.21411829815139,-2.42049008072015,0.917682317161383,-3.22379479292831,8.29822067746792,-3.10420029383861,-3.20005166509034,-2.143884197867,-2.98488960588541,6.28056359996404,-2.81025872559786,-3.27833789062858,-1.97443129391782,-1.62649487594392,0.513996591346377,0.760973977574654,-2.87305263267184,1.06418694776696,-4.50514985725004,-0.150786267544241,-2.76446657078505,-2.85905641163586,-4.32641913968481,-4.41035654520729,-2.65573256919513,3.58819203101764,-2.22969240984604,-3.09809104496074,-0.631751202471239,-2.95419418796948,3.19415148336433,-2.77887334585749,-3.01452537819837
